Datetime_Hour,Trip_Count
2014-08-09 09:00:00,690
2014-08-09 10:00:00,793
2014-08-09 11:00:00,874
2014-08-09 12:00:00,1020
2014-08-09 13:00:00,1103
2014-08-09 14:00:00,1254
2014-08-09 15:00:00,1476
2014-08-09 16:00:00,1589
2014-08-09 17:00:00,1743
2014-08-09 18:00:00,1819
2014-08-09 19:00:00,1634
2014-08-09 20:00:00,1644
2014-08-09 21:00:00,1777
2014-08-09 22:00:00,1957
2014-08-09 23:00:00,1641
2014-08-10 00:00:00,1325
2014-08-10 01:00:00,956
2014-08-10 02:00:00,695
2014-08-10 03:00:00,480
2014-08-10 04:00:00,297
2014-08-10 05:00:00,270
2014-08-10 06:00:00,264
2014-08-10 07:00:00,358
2014-08-10 08:00:00,500
2014-08-10 09:00:00,669
2014-08-10 10:00:00,818
2014-08-10 11:00:00,890
2014-08-10 12:00:00,951
2014-08-10 13:00:00,1070
2014-08-10 14:00:00,1090
2014-08-10 15:00:00,1206
2014-08-10 16:00:00,1313
2014-08-10 17:00:00,1369
2014-08-10 18:00:00,1190
2014-08-10 19:00:00,1237
2014-08-10 20:00:00,1155
2014-08-10 21:00:00,1041
2014-08-10 22:00:00,868
2014-08-10 23:00:00,572
2014-08-11 00:00:00,288
2014-08-11 01:00:00,153
2014-08-11 02:00:00,153
2014-08-11 03:00:00,289
2014-08-11 04:00:00,469
2014-08-11 05:00:00,697
2014-08-11 06:00:00,985
2014-08-11 07:00:00,1297
2014-08-11 08:00:00,1230
2014-08-11 09:00:00,932
2014-08-11 10:00:00,963
2014-08-11 11:00:00,891
2014-08-11 12:00:00,908
2014-08-11 13:00:00,971
2014-08-11 14:00:00,1088
2014-08-11 15:00:00,1243
2014-08-11 16:00:00,1437
2014-08-11 17:00:00,1627
2014-08-11 18:00:00,1544
2014-08-11 19:00:00,1458
2014-08-11 20:00:00,1398
2014-08-11 21:00:00,1156
2014-08-11 22:00:00,926
2014-08-11 23:00:00,529
2014-08-12 00:00:00,290
2014-08-12 01:00:00,185
2014-08-12 02:00:00,111
2014-08-12 03:00:00,137
2014-08-12 04:00:00,353
2014-08-12 05:00:00,538
2014-08-12 06:00:00,987
2014-08-12 07:00:00,1431
2014-08-12 08:00:00,1410
2014-08-12 09:00:00,1035
2014-08-12 10:00:00,955
2014-08-12 11:00:00,1066
2014-08-12 12:00:00,979
2014-08-12 13:00:00,1243
2014-08-12 14:00:00,1579
2014-08-12 15:00:00,1805
2014-08-12 16:00:00,2114
2014-08-12 17:00:00,2432
2014-08-12 18:00:00,2831
2014-08-12 19:00:00,2134
2014-08-12 20:00:00,2096
2014-08-12 21:00:00,1758
2014-08-12 22:00:00,1346
2014-08-12 23:00:00,831
2014-08-13 00:00:00,567
2014-08-13 01:00:00,299
2014-08-13 02:00:00,197
2014-08-13 03:00:00,242
2014-08-13 04:00:00,402
2014-08-13 05:00:00,697
2014-08-13 06:00:00,1438
2014-08-13 07:00:00,1763
2014-08-13 08:00:00,1755
2014-08-13 09:00:00,1254
2014-08-13 10:00:00,1126
2014-08-13 11:00:00,1089
2014-08-13 12:00:00,1098
2014-08-13 13:00:00,1133
2014-08-13 14:00:00,1256
2014-08-13 15:00:00,1524
2014-08-13 16:00:00,1981
2014-08-13 17:00:00,2164
2014-08-13 18:00:00,1955
2014-08-13 19:00:00,1852
2014-08-13 20:00:00,1956
2014-08-13 21:00:00,1851
2014-08-13 22:00:00,1374
2014-08-13 23:00:00,815
2014-08-14 00:00:00,465
2014-08-14 01:00:00,264
2014-08-14 02:00:00,200
2014-08-14 03:00:00,279
2014-08-14 04:00:00,399
2014-08-14 05:00:00,596
2014-08-14 06:00:00,994
2014-08-14 07:00:00,1382
2014-08-14 08:00:00,1349
2014-08-14 09:00:00,1104
2014-08-14 10:00:00,1090
2014-08-14 11:00:00,1033
2014-08-14 12:00:00,1031
2014-08-14 13:00:00,1128
2014-08-14 14:00:00,1445
2014-08-14 15:00:00,1651
2014-08-14 16:00:00,1959
2014-08-14 17:00:00,2187
2014-08-14 18:00:00,2190
2014-08-14 19:00:00,2154
2014-08-14 20:00:00,2177
2014-08-14 21:00:00,2144
2014-08-14 22:00:00,1952
2014-08-14 23:00:00,1284
2014-08-15 00:00:00,627
2014-08-15 01:00:00,385
2014-08-15 02:00:00,255
2014-08-15 03:00:00,325
2014-08-15 04:00:00,409
2014-08-15 05:00:00,604
2014-08-15 06:00:00,909
2014-08-15 07:00:00,1336
2014-08-15 08:00:00,1342
2014-08-15 09:00:00,1041
2014-08-15 10:00:00,1052
2014-08-15 11:00:00,1078
2014-08-15 12:00:00,1068
2014-08-15 13:00:00,1149
2014-08-15 14:00:00,1331
2014-08-15 15:00:00,1630
2014-08-15 16:00:00,1806
2014-08-15 17:00:00,1926
2014-08-15 18:00:00,1939
2014-08-15 19:00:00,1803
2014-08-15 20:00:00,1647
2014-08-15 21:00:00,1801
2014-08-15 22:00:00,1888
2014-08-15 23:00:00,1623
2014-08-16 00:00:00,1141
2014-08-16 01:00:00,848
2014-08-16 02:00:00,550
2014-08-16 03:00:00,466
2014-08-16 04:00:00,370
2014-08-16 05:00:00,318
2014-08-16 06:00:00,402
2014-08-16 07:00:00,468
2014-08-16 08:00:00,608
2014-08-16 09:00:00,737
2014-08-16 10:00:00,820
2014-08-16 11:00:00,942
2014-08-16 12:00:00,934
2014-08-16 13:00:00,1051
2014-08-16 14:00:00,1212
2014-08-16 15:00:00,1422
2014-08-16 16:00:00,1586
2014-08-16 17:00:00,1783
2014-08-16 18:00:00,1827
2014-08-16 19:00:00,1662
2014-08-16 20:00:00,1625
2014-08-16 21:00:00,1803
2014-08-16 22:00:00,1917
2014-08-16 23:00:00,1742
2014-08-17 00:00:00,1259
2014-08-17 01:00:00,993
2014-08-17 02:00:00,714
2014-08-17 03:00:00,495
2014-08-17 04:00:00,354
2014-08-17 05:00:00,315
2014-08-17 06:00:00,291
2014-08-17 07:00:00,440
2014-08-17 08:00:00,569
2014-08-17 09:00:00,709
2014-08-17 10:00:00,936
2014-08-17 11:00:00,1051
2014-08-17 12:00:00,1049
2014-08-17 13:00:00,1053
2014-08-17 14:00:00,1117
2014-08-17 15:00:00,1267
2014-08-17 16:00:00,1254
2014-08-17 17:00:00,1346
2014-08-17 18:00:00,1269
2014-08-17 19:00:00,1130
2014-08-17 20:00:00,1184
2014-08-17 21:00:00,1013
2014-08-17 22:00:00,839
2014-08-17 23:00:00,562
2014-08-18 00:00:00,245
2014-08-18 01:00:00,196
2014-08-18 02:00:00,132
2014-08-18 03:00:00,284
2014-08-18 04:00:00,418
2014-08-18 05:00:00,688
2014-08-18 06:00:00,996
2014-08-18 07:00:00,1347
2014-08-18 08:00:00,1236
2014-08-18 09:00:00,953
2014-08-18 10:00:00,862
2014-08-18 11:00:00,883
2014-08-18 12:00:00,865
2014-08-18 13:00:00,965
2014-08-18 14:00:00,1121
2014-08-18 15:00:00,1243
2014-08-18 16:00:00,1420
2014-08-18 17:00:00,1536
2014-08-18 18:00:00,1425
2014-08-18 19:00:00,1396
2014-08-18 20:00:00,1340
2014-08-18 21:00:00,1119
2014-08-18 22:00:00,785
2014-08-18 23:00:00,501
2014-08-19 00:00:00,282
2014-08-19 01:00:00,190
2014-08-19 02:00:00,133
2014-08-19 03:00:00,219
2014-08-19 04:00:00,312
2014-08-19 05:00:00,529
2014-08-19 06:00:00,1007
2014-08-19 07:00:00,1356
2014-08-19 08:00:00,1262
2014-08-19 09:00:00,991
2014-08-19 10:00:00,927
2014-08-19 11:00:00,934
2014-08-19 12:00:00,973
2014-08-19 13:00:00,1087
2014-08-19 14:00:00,1225
2014-08-19 15:00:00,1485
2014-08-19 16:00:00,1685
2014-08-19 17:00:00,1882
2014-08-19 18:00:00,1577
2014-08-19 19:00:00,1638
2014-08-19 20:00:00,1672
2014-08-19 21:00:00,1568
2014-08-19 22:00:00,1186
2014-08-19 23:00:00,714
2014-08-20 00:00:00,377
2014-08-20 01:00:00,241
2014-08-20 02:00:00,156
2014-08-20 03:00:00,237
2014-08-20 04:00:00,346
2014-08-20 05:00:00,611
2014-08-20 06:00:00,1043
2014-08-20 07:00:00,1448
2014-08-20 08:00:00,1365
2014-08-20 09:00:00,1060
2014-08-20 10:00:00,1114
2014-08-20 11:00:00,1058
2014-08-20 12:00:00,1059
2014-08-20 13:00:00,1229
2014-08-20 14:00:00,1333
2014-08-20 15:00:00,1643
2014-08-20 16:00:00,1854
2014-08-20 17:00:00,2085
2014-08-20 18:00:00,1920
2014-08-20 19:00:00,1806
2014-08-20 20:00:00,1874
2014-08-20 21:00:00,1899
2014-08-20 22:00:00,1360
2014-08-20 23:00:00,837
2014-08-21 00:00:00,453
2014-08-21 01:00:00,288
2014-08-21 02:00:00,178
2014-08-21 03:00:00,270
2014-08-21 04:00:00,421
2014-08-21 05:00:00,587
2014-08-21 06:00:00,1016
2014-08-21 07:00:00,1482
2014-08-21 08:00:00,1394
2014-08-21 09:00:00,1081
2014-08-21 10:00:00,1063
2014-08-21 11:00:00,1109
2014-08-21 12:00:00,1121
2014-08-21 13:00:00,1276
2014-08-21 14:00:00,1403
2014-08-21 15:00:00,1738
2014-08-21 16:00:00,1896
2014-08-21 17:00:00,2086
2014-08-21 18:00:00,2143
2014-08-21 19:00:00,2158
2014-08-21 20:00:00,2146
2014-08-21 21:00:00,2407
2014-08-21 22:00:00,2547
2014-08-21 23:00:00,2041
2014-08-22 00:00:00,881
2014-08-22 01:00:00,422
2014-08-22 02:00:00,255
2014-08-22 03:00:00,309
2014-08-22 04:00:00,438
2014-08-22 05:00:00,614
2014-08-22 06:00:00,950
2014-08-22 07:00:00,1351
2014-08-22 08:00:00,1401
2014-08-22 09:00:00,1080
2014-08-22 10:00:00,1044
2014-08-22 11:00:00,1076
2014-08-22 12:00:00,1059
2014-08-22 13:00:00,1284
2014-08-22 14:00:00,1479
2014-08-22 15:00:00,1846
2014-08-22 16:00:00,1925
2014-08-22 17:00:00,1857
2014-08-22 18:00:00,1792
2014-08-22 19:00:00,1741
2014-08-22 20:00:00,1588
2014-08-22 21:00:00,1705
2014-08-22 22:00:00,1745
2014-08-22 23:00:00,1670
2014-08-23 00:00:00,1146
2014-08-23 01:00:00,781
2014-08-23 02:00:00,556
2014-08-23 03:00:00,432
2014-08-23 04:00:00,363
2014-08-23 05:00:00,349
2014-08-23 06:00:00,416
2014-08-23 07:00:00,531
2014-08-23 08:00:00,677
2014-08-23 09:00:00,798
2014-08-23 10:00:00,906
2014-08-23 11:00:00,1027
2014-08-23 12:00:00,1062
2014-08-23 13:00:00,1116
2014-08-23 14:00:00,1261
2014-08-23 15:00:00,1574
2014-08-23 16:00:00,1565
2014-08-23 17:00:00,1595
2014-08-23 18:00:00,1792
2014-08-23 19:00:00,1971
2014-08-23 20:00:00,1731
2014-08-23 21:00:00,1820
2014-08-23 22:00:00,1952
2014-08-23 23:00:00,1676
2014-08-24 00:00:00,1354
2014-08-24 01:00:00,1035
2014-08-24 02:00:00,736
2014-08-24 03:00:00,477
2014-08-24 04:00:00,338
2014-08-24 05:00:00,304
2014-08-24 06:00:00,350
2014-08-24 07:00:00,456
2014-08-24 08:00:00,622
2014-08-24 09:00:00,792
2014-08-24 10:00:00,924
2014-08-24 11:00:00,1011
2014-08-24 12:00:00,1024
2014-08-24 13:00:00,1144
2014-08-24 14:00:00,1185
2014-08-24 15:00:00,1340
2014-08-24 16:00:00,1377
2014-08-24 17:00:00,1403
2014-08-24 18:00:00,1247
2014-08-24 19:00:00,1244
2014-08-24 20:00:00,1138
2014-08-24 21:00:00,1058
2014-08-24 22:00:00,933
2014-08-24 23:00:00,544
2014-08-25 00:00:00,257
2014-08-25 01:00:00,170
2014-08-25 02:00:00,149
2014-08-25 03:00:00,305
2014-08-25 04:00:00,524
2014-08-25 05:00:00,710
2014-08-25 06:00:00,1006
2014-08-25 07:00:00,1293
2014-08-25 08:00:00,1249
2014-08-25 09:00:00,937
2014-08-25 10:00:00,833
2014-08-25 11:00:00,836
2014-08-25 12:00:00,875
2014-08-25 13:00:00,956
2014-08-25 14:00:00,1088
2014-08-25 15:00:00,1341
2014-08-25 16:00:00,1412
2014-08-25 17:00:00,1460
2014-08-25 18:00:00,1400
2014-08-25 19:00:00,1347
2014-08-25 20:00:00,1320
2014-08-25 21:00:00,1202
2014-08-25 22:00:00,895
2014-08-25 23:00:00,528
2014-08-26 00:00:00,233
2014-08-26 01:00:00,172
2014-08-26 02:00:00,130
2014-08-26 03:00:00,200
2014-08-26 04:00:00,321
2014-08-26 05:00:00,571
2014-08-26 06:00:00,974
2014-08-26 07:00:00,1395
2014-08-26 08:00:00,1281
2014-08-26 09:00:00,1061
2014-08-26 10:00:00,964
2014-08-26 11:00:00,984
2014-08-26 12:00:00,970
2014-08-26 13:00:00,1136
2014-08-26 14:00:00,1216
2014-08-26 15:00:00,1394
2014-08-26 16:00:00,1662
2014-08-26 17:00:00,1778
2014-08-26 18:00:00,1561
2014-08-26 19:00:00,1628
2014-08-26 20:00:00,1599
2014-08-26 21:00:00,1560
2014-08-26 22:00:00,1143
2014-08-26 23:00:00,617
2014-08-27 00:00:00,316
2014-08-27 01:00:00,214
2014-08-27 02:00:00,135
2014-08-27 03:00:00,218
2014-08-27 04:00:00,323
2014-08-27 05:00:00,594
2014-08-27 06:00:00,935
2014-08-27 07:00:00,1425
2014-08-27 08:00:00,1374
2014-08-27 09:00:00,1074
2014-08-27 10:00:00,1097
2014-08-27 11:00:00,1052
2014-08-27 12:00:00,1105
2014-08-27 13:00:00,1190
2014-08-27 14:00:00,1267
2014-08-27 15:00:00,1558
2014-08-27 16:00:00,1795
2014-08-27 17:00:00,1906
2014-08-27 18:00:00,1865
2014-08-27 19:00:00,1795
2014-08-27 20:00:00,1808
2014-08-27 21:00:00,1867
2014-08-27 22:00:00,1321
2014-08-27 23:00:00,784
2014-08-28 00:00:00,406
2014-08-28 01:00:00,234
2014-08-28 02:00:00,177
2014-08-28 03:00:00,257
2014-08-28 04:00:00,373
2014-08-28 05:00:00,630
2014-08-28 06:00:00,1004
2014-08-28 07:00:00,1400
2014-08-28 08:00:00,1263
2014-08-28 09:00:00,1195
2014-08-28 10:00:00,1130
2014-08-28 11:00:00,1090
2014-08-28 12:00:00,1101
2014-08-28 13:00:00,1213
2014-08-28 14:00:00,1407
2014-08-28 15:00:00,1720
2014-08-28 16:00:00,1829
2014-08-28 17:00:00,1912
2014-08-28 18:00:00,1801
2014-08-28 19:00:00,1958
2014-08-28 20:00:00,1921
2014-08-28 21:00:00,1949
2014-08-28 22:00:00,1562
2014-08-28 23:00:00,1065
2014-08-29 00:00:00,594
2014-08-29 01:00:00,402
2014-08-29 02:00:00,244
2014-08-29 03:00:00,345
2014-08-29 04:00:00,436
2014-08-29 05:00:00,639
2014-08-29 06:00:00,897
2014-08-29 07:00:00,1240
2014-08-29 08:00:00,1318
2014-08-29 09:00:00,1135
2014-08-29 10:00:00,1141
2014-08-29 11:00:00,1111
2014-08-29 12:00:00,1135
2014-08-29 13:00:00,1273
2014-08-29 14:00:00,1445
2014-08-29 15:00:00,1682
2014-08-29 16:00:00,1674
2014-08-29 17:00:00,1615
2014-08-29 18:00:00,1579
2014-08-29 19:00:00,1571
2014-08-29 20:00:00,1417
2014-08-29 21:00:00,1605
2014-08-29 22:00:00,1607
2014-08-29 23:00:00,1319
2014-08-30 00:00:00,965
2014-08-30 01:00:00,728
2014-08-30 02:00:00,488
2014-08-30 03:00:00,402
2014-08-30 04:00:00,320
2014-08-30 05:00:00,377
2014-08-30 06:00:00,428
2014-08-30 07:00:00,507
2014-08-30 08:00:00,669
2014-08-30 09:00:00,841
2014-08-30 10:00:00,931
2014-08-30 11:00:00,966
2014-08-30 12:00:00,1063
2014-08-30 13:00:00,1142
2014-08-30 14:00:00,1187
2014-08-30 15:00:00,1391
2014-08-30 16:00:00,1443
2014-08-30 17:00:00,1414
2014-08-30 18:00:00,1474
2014-08-30 19:00:00,1410
2014-08-30 20:00:00,1379
2014-08-30 21:00:00,1492
2014-08-30 22:00:00,1584
2014-08-30 23:00:00,1329
2014-08-31 00:00:00,948
2014-08-31 01:00:00,666
2014-08-31 02:00:00,558
2014-08-31 03:00:00,383
2014-08-31 04:00:00,226
2014-08-31 05:00:00,238
2014-08-31 06:00:00,251
2014-08-31 07:00:00,378
2014-08-31 08:00:00,519
2014-08-31 09:00:00,767
2014-08-31 10:00:00,850
2014-08-31 11:00:00,1009
2014-08-31 12:00:00,1089
2014-08-31 13:00:00,1162
2014-08-31 14:00:00,1311
2014-08-31 15:00:00,1666
2014-08-31 16:00:00,1778
2014-08-31 17:00:00,1601
2014-08-31 18:00:00,1449
2014-08-31 19:00:00,1352
2014-08-31 20:00:00,1260
2014-08-31 21:00:00,1430
2014-08-31 22:00:00,1352
2014-08-31 23:00:00,1028
2014-09-01 00:00:00,699
2014-09-01 01:00:00,490
2014-09-01 02:00:00,363
2014-09-01 03:00:00,333
2014-09-01 04:00:00,261
2014-09-01 05:00:00,283
2014-09-01 06:00:00,330
2014-09-01 07:00:00,427
2014-09-01 08:00:00,560
2014-09-01 09:00:00,765
2014-09-01 10:00:00,874
2014-09-01 11:00:00,988
2014-09-01 12:00:00,1021
2014-09-01 13:00:00,1125
2014-09-01 14:00:00,1222
2014-09-01 15:00:00,1345
2014-09-01 16:00:00,1473
2014-09-01 17:00:00,1341
2014-09-01 18:00:00,1248
2014-09-01 19:00:00,1251
2014-09-01 20:00:00,1181
2014-09-01 21:00:00,1055
2014-09-01 22:00:00,818
2014-09-01 23:00:00,508
2014-09-02 00:00:00,209
2014-09-02 01:00:00,111
2014-09-02 02:00:00,84
2014-09-02 03:00:00,293
2014-09-02 04:00:00,518
2014-09-02 05:00:00,858
2014-09-02 06:00:00,1271
2014-09-02 07:00:00,1596
2014-09-02 08:00:00,1728
2014-09-02 09:00:00,1256
2014-09-02 10:00:00,1162
2014-09-02 11:00:00,1138
2014-09-02 12:00:00,1188
2014-09-02 13:00:00,1288
2014-09-02 14:00:00,1401
2014-09-02 15:00:00,1719
2014-09-02 16:00:00,2046
2014-09-02 17:00:00,2146
2014-09-02 18:00:00,1960
2014-09-02 19:00:00,1765
2014-09-02 20:00:00,1758
2014-09-02 21:00:00,1515
2014-09-02 22:00:00,1122
2014-09-02 23:00:00,699
2014-09-03 00:00:00,284
2014-09-03 01:00:00,151
2014-09-03 02:00:00,116
2014-09-03 03:00:00,204
2014-09-03 04:00:00,356
2014-09-03 05:00:00,760
2014-09-03 06:00:00,1383
2014-09-03 07:00:00,1676
2014-09-03 08:00:00,1669
2014-09-03 09:00:00,1394
2014-09-03 10:00:00,1232
2014-09-03 11:00:00,1182
2014-09-03 12:00:00,1205
2014-09-03 13:00:00,1376
2014-09-03 14:00:00,1626
2014-09-03 15:00:00,2035
2014-09-03 16:00:00,2336
2014-09-03 17:00:00,2458
2014-09-03 18:00:00,2376
2014-09-03 19:00:00,2189
2014-09-03 20:00:00,2208
2014-09-03 21:00:00,1917
2014-09-03 22:00:00,1574
2014-09-03 23:00:00,924
2014-09-04 00:00:00,492
2014-09-04 01:00:00,266
2014-09-04 02:00:00,180
2014-09-04 03:00:00,247
2014-09-04 04:00:00,384
2014-09-04 05:00:00,760
2014-09-04 06:00:00,1368
2014-09-04 07:00:00,1753
2014-09-04 08:00:00,1801
2014-09-04 09:00:00,1455
2014-09-04 10:00:00,1384
2014-09-04 11:00:00,1399
2014-09-04 12:00:00,1422
2014-09-04 13:00:00,1552
2014-09-04 14:00:00,1874
2014-09-04 15:00:00,2346
2014-09-04 16:00:00,2493
2014-09-04 17:00:00,2735
2014-09-04 18:00:00,3087
2014-09-04 19:00:00,2808
2014-09-04 20:00:00,2617
2014-09-04 21:00:00,2446
2014-09-04 22:00:00,2074
2014-09-04 23:00:00,1417
2014-09-05 00:00:00,651
2014-09-05 01:00:00,362
2014-09-05 02:00:00,233
2014-09-05 03:00:00,303
2014-09-05 04:00:00,468
2014-09-05 05:00:00,827
2014-09-05 06:00:00,1333
2014-09-05 07:00:00,1707
2014-09-05 08:00:00,1859
2014-09-05 09:00:00,1609
2014-09-05 10:00:00,1485
2014-09-05 11:00:00,1432
2014-09-05 12:00:00,1445
2014-09-05 13:00:00,1713
2014-09-05 14:00:00,2057
2014-09-05 15:00:00,2323
2014-09-05 16:00:00,2655
2014-09-05 17:00:00,2961
2014-09-05 18:00:00,3151
2014-09-05 19:00:00,3157
2014-09-05 20:00:00,2738
2014-09-05 21:00:00,2793
2014-09-05 22:00:00,2763
2014-09-05 23:00:00,2294
2014-09-06 00:00:00,1706
2014-09-06 01:00:00,1122
2014-09-06 02:00:00,706
2014-09-06 03:00:00,476
2014-09-06 04:00:00,348
2014-09-06 05:00:00,340
2014-09-06 06:00:00,526
2014-09-06 07:00:00,710
2014-09-06 08:00:00,953
2014-09-06 09:00:00,1085
2014-09-06 10:00:00,1286
2014-09-06 11:00:00,1475
2014-09-06 12:00:00,1600
2014-09-06 13:00:00,1871
2014-09-06 14:00:00,2133
2014-09-06 15:00:00,2414
2014-09-06 16:00:00,2579
2014-09-06 17:00:00,2776
2014-09-06 18:00:00,2854
2014-09-06 19:00:00,2742
2014-09-06 20:00:00,2422
2014-09-06 21:00:00,2713
2014-09-06 22:00:00,3034
2014-09-06 23:00:00,2649
2014-09-07 00:00:00,1830
2014-09-07 01:00:00,1237
2014-09-07 02:00:00,823
2014-09-07 03:00:00,566
2014-09-07 04:00:00,334
2014-09-07 05:00:00,358
2014-09-07 06:00:00,387
2014-09-07 07:00:00,564
2014-09-07 08:00:00,813
2014-09-07 09:00:00,1024
2014-09-07 10:00:00,1227
2014-09-07 11:00:00,1397
2014-09-07 12:00:00,1485
2014-09-07 13:00:00,1639
2014-09-07 14:00:00,1811
2014-09-07 15:00:00,1988
2014-09-07 16:00:00,2147
2014-09-07 17:00:00,2036
2014-09-07 18:00:00,1909
2014-09-07 19:00:00,1708
2014-09-07 20:00:00,1616
2014-09-07 21:00:00,1444
2014-09-07 22:00:00,1162
2014-09-07 23:00:00,629
2014-09-08 00:00:00,323
2014-09-08 01:00:00,201
2014-09-08 02:00:00,157
2014-09-08 03:00:00,369
2014-09-08 04:00:00,515
2014-09-08 05:00:00,910
2014-09-08 06:00:00,1222
2014-09-08 07:00:00,1673
2014-09-08 08:00:00,1725
2014-09-08 09:00:00,1288
2014-09-08 10:00:00,1204
2014-09-08 11:00:00,1211
2014-09-08 12:00:00,1190
2014-09-08 13:00:00,1345
2014-09-08 14:00:00,1577
2014-09-08 15:00:00,1895
2014-09-08 16:00:00,2092
2014-09-08 17:00:00,2254
2014-09-08 18:00:00,2221
2014-09-08 19:00:00,1971
2014-09-08 20:00:00,1823
2014-09-08 21:00:00,1487
2014-09-08 22:00:00,1117
2014-09-08 23:00:00,590
2014-09-09 00:00:00,312
2014-09-09 01:00:00,194
2014-09-09 02:00:00,146
2014-09-09 03:00:00,242
2014-09-09 04:00:00,407
2014-09-09 05:00:00,826
2014-09-09 06:00:00,1443
2014-09-09 07:00:00,1778
2014-09-09 08:00:00,1785
2014-09-09 09:00:00,1330
2014-09-09 10:00:00,1293
2014-09-09 11:00:00,1294
2014-09-09 12:00:00,1319
2014-09-09 13:00:00,1639
2014-09-09 14:00:00,2028
2014-09-09 15:00:00,2234
2014-09-09 16:00:00,2237
2014-09-09 17:00:00,2616
2014-09-09 18:00:00,2682
2014-09-09 19:00:00,2379
2014-09-09 20:00:00,2181
2014-09-09 21:00:00,1908
2014-09-09 22:00:00,1427
2014-09-09 23:00:00,860
2014-09-10 00:00:00,429
2014-09-10 01:00:00,310
2014-09-10 02:00:00,180
2014-09-10 03:00:00,238
2014-09-10 04:00:00,396
2014-09-10 05:00:00,792
2014-09-10 06:00:00,1353
2014-09-10 07:00:00,1687
2014-09-10 08:00:00,1785
2014-09-10 09:00:00,1434
2014-09-10 10:00:00,1286
2014-09-10 11:00:00,1408
2014-09-10 12:00:00,1372
2014-09-10 13:00:00,1551
2014-09-10 14:00:00,1814
2014-09-10 15:00:00,2218
2014-09-10 16:00:00,2469
2014-09-10 17:00:00,2784
2014-09-10 18:00:00,2839
2014-09-10 19:00:00,2567
2014-09-10 20:00:00,2416
2014-09-10 21:00:00,2050
2014-09-10 22:00:00,1638
2014-09-10 23:00:00,894
2014-09-11 00:00:00,480
2014-09-11 01:00:00,296
2014-09-11 02:00:00,185
2014-09-11 03:00:00,279
2014-09-11 04:00:00,445
2014-09-11 05:00:00,326
2014-09-11 06:00:00,1042
2014-09-11 07:00:00,1563
2014-09-11 08:00:00,1742
2014-09-11 09:00:00,1408
2014-09-11 10:00:00,1251
2014-09-11 11:00:00,1332
2014-09-11 12:00:00,1331
2014-09-11 13:00:00,1577
2014-09-11 14:00:00,1903
2014-09-11 15:00:00,2200
2014-09-11 16:00:00,2596
2014-09-11 17:00:00,2852
2014-09-11 18:00:00,2908
2014-09-11 19:00:00,2724
2014-09-11 20:00:00,2537
2014-09-11 21:00:00,2430
2014-09-11 22:00:00,1812
2014-09-11 23:00:00,1220
2014-09-12 00:00:00,600
2014-09-12 01:00:00,390
2014-09-12 02:00:00,262
2014-09-12 03:00:00,330
2014-09-12 04:00:00,478
2014-09-12 05:00:00,820
2014-09-12 06:00:00,1287
2014-09-12 07:00:00,1667
2014-09-12 08:00:00,1746
2014-09-12 09:00:00,1394
2014-09-12 10:00:00,1358
2014-09-12 11:00:00,1284
2014-09-12 12:00:00,1321
2014-09-12 13:00:00,1545
2014-09-12 14:00:00,1717
2014-09-12 15:00:00,2068
2014-09-12 16:00:00,2328
2014-09-12 17:00:00,2692
2014-09-12 18:00:00,2915
2014-09-12 19:00:00,2890
2014-09-12 20:00:00,2542
2014-09-12 21:00:00,2710
2014-09-12 22:00:00,2778
2014-09-12 23:00:00,2418
2014-09-13 00:00:00,1816
2014-09-13 01:00:00,1219
2014-09-13 02:00:00,783
2014-09-13 03:00:00,527
2014-09-13 04:00:00,363
2014-09-13 05:00:00,409
2014-09-13 06:00:00,489
2014-09-13 07:00:00,660
2014-09-13 08:00:00,934
2014-09-13 09:00:00,1062
2014-09-13 10:00:00,1301
2014-09-13 11:00:00,1458
2014-09-13 12:00:00,1523
2014-09-13 13:00:00,1794
2014-09-13 14:00:00,2733
2014-09-13 15:00:00,3056
2014-09-13 16:00:00,3024
2014-09-13 17:00:00,3023
2014-09-13 18:00:00,3437
2014-09-13 19:00:00,3332
2014-09-13 20:00:00,2601
2014-09-13 21:00:00,2625
2014-09-13 22:00:00,2577
2014-09-13 23:00:00,2459
2014-09-14 00:00:00,1804
2014-09-14 01:00:00,1261
2014-09-14 02:00:00,877
2014-09-14 03:00:00,550
2014-09-14 04:00:00,365
2014-09-14 05:00:00,383
2014-09-14 06:00:00,419
2014-09-14 07:00:00,566
2014-09-14 08:00:00,770
2014-09-14 09:00:00,969
2014-09-14 10:00:00,1123
2014-09-14 11:00:00,1359
2014-09-14 12:00:00,1323
2014-09-14 13:00:00,1512
2014-09-14 14:00:00,1587
2014-09-14 15:00:00,1786
2014-09-14 16:00:00,1903
2014-09-14 17:00:00,1870
2014-09-14 18:00:00,1796
2014-09-14 19:00:00,1624
2014-09-14 20:00:00,1521
2014-09-14 21:00:00,1237
2014-09-14 22:00:00,1012
2014-09-14 23:00:00,505
2014-09-15 00:00:00,257
2014-09-15 01:00:00,172
2014-09-15 02:00:00,158
2014-09-15 03:00:00,346
2014-09-15 04:00:00,571
2014-09-15 05:00:00,883
2014-09-15 06:00:00,1357
2014-09-15 07:00:00,1694
2014-09-15 08:00:00,1706
2014-09-15 09:00:00,1249
2014-09-15 10:00:00,1032
2014-09-15 11:00:00,1055
2014-09-15 12:00:00,1060
2014-09-15 13:00:00,1277
2014-09-15 14:00:00,1454
